Day,Month,Poop collected y/n,AM/PM,Weather,Loc Desc,Scan time,Age,Sex,Strata,Behavior,Descriptor,Location
11,June,,AM,SC LW,F,11:20,A,F,MC,G-,0,F
11,June,,AM,SC LW,F,11:20,I,U,MC,G+,0,F
11,June,,AM,SC LW,F,11:20,A,F,MC,L,0,F
11,June,,AM,SC LW,F,11:20,J,U,MC,R,0,F
11,June,,AM,SC LW,F,11:20,I,U,MC,L,0,F
11,June,,AM,SC LW,F,11:20,A,M,MC,L,0,F
11,June,,AM,SC LW,F,11:20,I,U,MC,Fe,N,F
12,June,,AM,C LW,F,6:00,A,M,TC,L,0,F
12,June,,AM,C LW,F,6:00,I,U,MC,L,0,F
12,June,,AM,C LW,F,6:00,I,U,MC,L,0,F
12,June,,AM,C LW,F,6:00,I,U,MC,R,0,F
12,June,,AM,C LW,F,6:00,A,M,MC,R,0,F
12,June,,AM,C LW,F,6:00,I,U,MC,L,0,F
12,June,,AM,C LW,F,6:00,I,U,MC,L,0,F
12,June,,AM,C LW,F,6:00,A,F,MC,R,0,F
12,June,,AM,C LW,F,6:00,A,F,MC,R,0,F
12,June,,AM,C LW,F,6:05,A,M,MC,R,0,F
12,June,,AM,C LW,F,6:05,A,F,MC,R,0,F
12,June,,AM,C LW,F,6:05,I,U,MC,L,0,F
12,June,,AM,C LW,F,6:05,I,U,MC,L,0,F
12,June,,AM,C LW,F,6:05,I,U,MC,L,0,F
12,June,,AM,C LW,F,6:05,I,U,MC,L,0,F
12,June,,AM,C LW,F,6:05,A,M,MC,Fe,N,F
12,June,,AM,C LW,F,6:05,I,U,MC,R,0,F
12,June,,AM,C LW,F,6:10,I,U,MC,Fe,N,F
12,June,,AM,C LW,F,6:10,A,M,MC,R,0,F
12,June,,AM,C LW,F,6:10,I,U,MC,R,0,F
12,June,,AM,C LW,F,6:10,A,F,MC,G-,0,F
12,June,,AM,C LW,F,6:10,I,U,MC,G+,0,F
12,June,,AM,C LW,F,6:10,A,M,MC,L,0,F
12,June,,AM,C LW,F,6:10,A,F,TC,R,0,F
12,June,,AM,C LW,F,6:15,A,M,MC,R,0,F
12,June,,AM,C LW,F,6:15,A,M,MC,L,0,F
12,June,,AM,C LW,F,6:15,A,M,MC,L,0,F
12,June,,AM,C LW,F,6:15,A,M,MC,L,0,F
12,June,,AM,C LW,F,6:15,A,F,MC,R,0,F
12,June,,AM,C LW,F,6:15,I,M,MC,R,0,F
12,June,,AM,C LW,F,6:15,A,F,MC,R,0,F
12,June,,AM,C LW,F,6:15,A,F,MC,R,0,F
12,June,,AM,C LW,F,6:15,J,M,MC,R,0,F
12,June,,AM,C LW,F,6:15,A,F,MC,R,0,F
12,June,,AM,C LW,F,6:15,I,U,MC,R,0,F
12,June,,AM,C LW,F,6:15,I,U,MC,R,0,F
12,June,,AM,C LW,F,6:15,A,F,MC,R,0,F
12,June,,AM,C LW,F,6:20,J,U,MC,Fe,N,F
12,June,,AM,C LW,F,6:20,I,U,MC,L,0,F
12,June,,AM,C LW,F,6:20,A,F,MC,Th+,0,F
12,June,,AM,C LW,F,6:20,A,M,MC,Th-,0,F
12,June,,AM,C LW,F,6:20,I,F,MC,L,0,F
12,June,,AM,C LW,F,6:20,J,U,MC,Fe,N,F
12,June,,AM,C LW,F,6:20,I,U,MC,R,0,F
12,June,,AM,C LW,F,6:20,I,U,MC,R,0,F
12,June,,AM,C LW,F,6:25,A,F,MC,Fo,N,F
12,June,,AM,C LW,F,6:25,I,U,MC,Fo,N,F
12,June,,AM,C LW,F,6:30,J,U,MC,R,0,F
12,June,,AM,C LW,F,6:30,J,U,MC,R,0,F
12,June,,AM,C LW,F,6:30,I,U,MC,L,0,F
12,June,,AM,C LW,F,6:30,I,U,MC,L,0,F
12,June,,AM,C LW,F,6:30,A,F,MC,R,0,F
12,June,,AM,C LW,F,6:30,A,M,MC,R,0,F
12,June,,AM,C LW,F,6:30,J,U,MC,R,0,F
12,June,,AM,C LW,F,6:30,I,U,MC,R,0,F
12,June,,AM,C LW,F,6:30,A,M,MC,R,0,F
12,June,,AM,C LW,F,6:30,I,U,MC,L,0,F
12,June,,AM,C LW,F,6:30,J,U,MC,L,0,F
12,June,,AM,C LW,F,6:30,A,F,MC,G-,0,F
12,June,,AM,C LW,F,6:30,I,U,MC,G+,0,F
12,June,,AM,C LW,F,6:30,A,M,MC,R,0,F
12,June,,AM,50%,F,6:35,A,F,MC,R,0,F
12,June,,AM,50%,F,6:35,J,U,MC,R,0,F
12,June,,AM,50%,F,6:35,A,M,MC,R,0,F
12,June,,AM,50%,F,6:35,J,U,MC,L,0,F
12,June,,AM,50%,F,6:35,I,U,MC,L,0,F
12,June,,AM,50%,F,6:40,A,M,MC,R,0,F
12,June,,AM,50%,F,6:40,I,U,MC,Fe,N,F
12,June,,AM,50%,F,6:40,A,F,MC,R,0,F
12,June,,AM,50%,F,6:40,J,U,MC,R,0,F
12,June,,AM,50%,F,6:40,I,U,MC,R,0,F
12,June,,AM,50%,F,6:40,J,U,MC,R,0,F
12,June,,AM,50%,F,6:40,I,U,MC,Fo,N,F
12,June,,AM,50%,F,6:40,I,U,MC,Fo,N,F
12,June,,AM,50%,F,6:40,I,U,MC,L,0,F
12,June,,AM,50%,F,6:40,I,U,MC,R,0,F
12,June,,AM,50%,F,6:40,A,M,TC,R,0,F
12,June,,AM,50%,F,6:45,A,F,MC,R,0,F
12,June,,AM,50%,F,6:45,I,U,TC,Fo,N,F
12,June,,AM,50%,F,6:45,A,F,TC,Fe,N,F
12,June,,AM,50%,F,6:45,A,F,MC,L,0,F
12,June,,AM,50%,F,6:45,J,U,MC,R,0,F
12,June,,AM,50%,F,6:45,A,M,MC,L,0,F
12,June,,AM,50%,F,6:50,J,U,MC,Fe,N,F
12,June,,AM,50%,F,6:50,A,F,MC,L,0,F
12,June,,AM,50%,F,6:50,A,M,MC,R,0,F
12,June,,AM,50%,F,7:00,A,F,MC,R,0,F
12,June,,AM,50%,F,7:00,I,U,MC,L,0,F
12,June,,AM,50%,F,7:00,A,M,MC,L,0,F
12,June,,AM,50%,F,7:00,J,U,MC,L,0,F
12,June,,AM,50%,F,7:00,J,U,MC,L,0,F
12,June,,AM,50%,F,7:00,A,F,MC,R,0,F
12,June,,AM,50%,F,7:00,I,U,MC,L,0,F
12,June,,AM,50%,F,7:00,I,U,MC,Fo,N,F
12,June,,AM,50%,RF F,7:05,A,F,MC,R,0,RF
12,June,,AM,50%,RF F,7:05,I,U,MC,R,0,RF
12,June,,AM,50%,RF F,7:05,I,U,MC,PL,0,RF
12,June,,AM,50%,RF F,7:05,J,U,MC,PL,0,RF
12,June,,AM,50%,RF F,7:05,A,F,MC,R,0,RF
12,June,,AM,50%,RF F,7:05,J,U,MC,R,0,RF
12,June,,AM,50%,RF F,7:10,J,U,MC,R,0,F
12,June,,AM,50%,RF F,7:10,J,U,MC,Th-,0,F
12,June,,AM,50%,RF F,7:10,J,U,MC,Th+,0,F
12,June,,AM,50%,RF F,7:10,A,M,MC,L,0,F
12,June,,AM,50%,RF F,7:10,I,U,MC,L,0,F
12,June,,AM,50%,RF F,7:10,J,M,MC,L,0,F
12,June,,AM,50%,RF F,7:10,A,F,MC,L,0,F
12,June,,AM,50%,RF F,7:10,A,M,G,L,0,F
12,June,,AM,50%,RF F,7:10,J,U,G,Fo,N,F
12,June,,AM,50%,F,7:15,A,M,G,L,0,F
12,June,,AM,50%,F,7:15,J,U,MC,Fe,N,F
12,June,,AM,50%,F,7:15,I,U,MC,Fe,N,F
12,June,,AM,50%,F,7:15,A,M,MC,R,0,F
12,June,,AM,50%,F,7:20,J,U,MC,R,0,F
12,June,,AM,50%,F,7:20,J,U,MC,Fe,N,F
12,June,,AM,50%,F,7:20,J,U,MC,L,0,F
12,June,,AM,50%,F,7:20,A,F,MC,L,0,F
12,June,,AM,50%,F,7:20,J,U,MC,R,0,F
12,June,,AM,50%,F,7:20,A,F,MC,L,0,F
12,June,,AM,50%,F,7:20,A,F,MC,R,0,F
12,June,,AM,50%,F,7:20,I,U,MC,R,0,F
12,June,,AM,50%,F,7:20,I,U,MC,Fe,N,F
12,June,,AM,50%,F,7:20,A,M,G,L,0,F
12,June,,AM,50%,F,7:20,A,M,MC,R,0,F
12,June,,AM,50%,F,7:25,A,F,MC,L,0,F
12,June,,AM,50%,F,7:25,I,M,MC,L,0,F
12,June,,AM,50%,F,7:25,A,F,MC,L,0,F
12,June,,AM,50%,F,7:25,I,U,MC,L,0,F
12,June,,AM,50%,F,7:25,A,M,MC,R,0,F
12,June,,AM,50%,F,7:30,J,U,MC,L,0,F
12,June,,AM,50%,F,7:30,I,U,MC,Fo,N,F
12,June,,AM,50%,F,7:30,A,F,MC,L,0,F
12,June,,AM,50%,F,7:30,I,U,MC,L,0,F
12,June,,AM,50%,F,7:30,A,M,MC,R,0,F
12,June,,AM,50%,F,7:35,A,F,MC,R,0,F
12,June,,AM,50%,F,7:35,J,U,MC,L,0,F
12,June,,AM,50%,F,7:45,A,F,MC,L,0,F
12,June,,AM,50%,F,7:45,I,M,MC,R,0,F
12,June,,AM,SC,F,7:50,A,M,TC,R,0,F
12,June,,AM,SC,F,7:50,J,U,MC,R,0,F
12,June,,AM,SC,F,7:50,A,F,TC,L,0,F
12,June,,AM,SC,F,7:55,A,F,MC,L,0,F
12,June,,AM,SC,F,8:10,A,M,TC,L,0,F
12,June,,AM,SC,F,8:15,A,M,MC,R,0,F
12,June,,AM,SC,F,8:20,A,M,MC,L,0,F
12,June,,AM,SC,F,8:20,A,M,MC,L,0,F
12,June,,AM,SC,F,8:30,A,M,MC,R,0,F
12,June,,AM,SC,F RF,8:40,J,M,MC,L,0,F
12,June,,AM,SC,F RF,8:40,A,M,MC,L,0,F
12,June,,AM,LW SC,F RF,8:50,A,M,MC,R,0,RF
12,June,,AM,LW SC,F RF,8:50,A,M,MC,R,0,RF
12,June,,AM,LW SC,RF,8:55,A,M,G,R,0,RF
12,June,,AM,LW SC,RF,8:55,J,U,G,R,0,RF
12,June,,AM,LW SC,RF,8:55,J,U,G,Fo,0,RF
12,June,,AM,LW SC,RF,8:55,A,M,MC,L,0,RF
12,June,,AM,LW SC,RF,8:55,A,M,G,L,0,RF
12,June,,AM,LW SC,RF,9:00,J,U,G,R,0,RF
12,June,,AM,LW SC,RF,9:00,J,U,HCS,Fe,HFg,RF
12,June,,AM,LW SC,RF,9:00,A,M,MC,L,0,RF
12,June,,AM,LW SC,RF,9:10,A,M,G,L,0,RF
12,June,,AM,LW SC,RF,9:10,I,U,G,R,0,RF
12,June,,AM,LW SC,RF,9:10,J,U,G,L,0,RF
12,June,,AM,LW SC,RF,9:10,J,U,G,L,0,RF
12,June,,AM,LW SC,RF,9:10,J,U,G,L,0,RF
12,June,,AM,LW SC,RF,9:10,J,U,G,L,0,RF
12,June,,AM,LW SC,RF,9:10,J,F,G,Fo,HFg,RF
12,June,,AM,LW SC,RF,9:10,J,U,G,Fo,HFg,RF
12,June,,AM,LW SC,RF,9:10,I,U,G,Fo,HFg,RF
12,June,,AM,LW SC,RF,9:10,I,U,G,Fo,HFg,RF
12,June,,AM,LW SC,RF,9:10,I,U,MC,R,0,RF
12,June,,AM,LW SC,RF,9:10,I,U,MC,R,0,RF
12,June,,AM,LW SC,RF,9:15,A,M,MC,R,0,RF
12,June,,AM,LW SC,RF,9:15,A,M,MC,L,0,RF
12,June,,AM,LW SC,RF,9:15,I,F,TC,Fo,N,RF
12,June,,AM,LW SC,RF,9:15,I,U,G,Fo,N,RF
12,June,,AM,LW SC,RF,9:15,A,M,G,L,0,RF
12,June,,AM,LW SC,RF,9:15,I,U,MC,L,0,RF
12,June,,AM,LW SC,RF,9:15,I,U,TC,Fo,N,RF
12,June,,AM,LW SC,RF,9:15,I,U,TC,Fo,N,RF
12,June,,AM,LW SC,RF,9:15,I,U,TC,Fo,N,RF
12,June,,AM,LW SC,RF,9:15,I,U,TC,Fo,N,RF
12,June,,AM,LW SC,RF,9:20,A,M,TC,R,0,RF
12,June,,AM,LW SC,RF,9:20,A,M,MC,R,0,RF
12,June,,AM,LW SC,RF,9:20,I,U,MC,G+,0,RF
12,June,,AM,LW SC,RF,9:20,A,F,MC,G-,0,RF
12,June,,AM,LW SC,RF,9:20,J,U,MC,L,0,RF
12,June,,AM,LW SC,RF,9:20,J,U,MC,Fo,N,RF
12,June,,AM,LW SC,F RF,9:30,J,U,MC,L,0,F
12,June,,AM,LW SC,F RF,9:30,A,F,MC,L,0,F
12,June,,AM,LW SC,F,9:40,J,U,MC,L,0,F
12,June,,AM,LW SC,F,9:40,J,U,MC,L,0,F
12,June,,AM,LW SC,F,9:40,J,U,MC,L,0,F
12,June,,AM,LW SC,F,9:40,A,M,MC,L,0,F
12,June,,AM,LW SC,F,9:45,A,F,MC,R,0,F
12,June,,AM,LW SC,F,9:45,A,M,MC,R,0,F
12,June,,AM,LW SC,F,9:50,A,F,G,Fo,N,F
12,June,,AM,LW SC,F,9:50,A,F,MC,R,0,F
12,June,,AM,LW SC,F,10:00,A,M,G,L,0,F
12,June,,AM,LW SC,F,10:00,A,F,MC,L,0,F
12,June,,AM,LW SC,F,10:00,A,M,MC,L,0,F
12,June,,AM,LW SC,F,10:00,J,F,MC,L,0,F
12,June,,AM,LW SC,F,10:00,U,U,MC,Fe,N,F
12,June,,AM,LW SC,F,10:00,A,F,MC,L,0,F
12,June,,AM,LW SC,F,10:05,A,F,MC,R,0,F
12,June,,AM,LW SC,F,10:05,I,U,MC,R,0,F
12,June,,AM,LW SC,F,10:05,J,U,MC,L,0,F
12,June,,AM,LW SC,F,10:05,J,U,MC,L,0,F
12,June,,AM,LW SC,F,10:05,A,M,MC,L,0,F
12,June,,AM,LW SC,F,10:05,J,U,MC,L,0,F
12,June,,AM,LW SC,F,10:10,I,U,HS,PL,0,F
12,June,,AM,LW SC,F,10:10,I,U,HS,PL,0,F
12,June,,AM,LW SC,F,10:10,J,U,HS,PL,0,F
12,June,,AM,LW SC,F,10:10,I,U,MC,L,0,F
12,June,,AM,LW SC,F,10:10,A,F,MC,R,0,F
12,June,,AM,LW SC,F,10:10,I,U,MC,R,0,F
12,June,,AM,LW SC,F RO,10:15,I,U,G,L,0,F
12,June,,AM,LW SC,F RO,10:15,I,U,G,L,0,F
12,June,,AM,LW SC,F RO,10:15,I,U,MC,L,0,F
12,June,,AM,LW SC,F RO,10:15,J,U,G,L,0,F
12,June,,AM,LW SC,F RO,10:15,I,U,G,R,0,F
12,June,,AM,LW SC,F RO,10:20,J,U,HS,R,0,RO
12,June,,AM,LW SC,F RO,10:20,I,U,HS,R,0,RO
12,June,,AM,LW SC,F RO,10:20,J,U,MC,R,0,F
12,June,,AM,LW SC,F RO,10:20,I,U,HS,R,0,RO
12,June,,AM,LW SC,F RO,10:20,I,U,HS,R,0,RO
12,June,,AM,LW SC,F RO,10:25,J,U,G,R,0,F
12,June,,AM,LW SC,F RO,10:25,A,F,HS,R,0,RO
12,June,,AM,LW SC,F RO,10:25,J,U,G,Fo,HFg,RO
12,June,,AM,LW SC,F RO,10:25,I,U,G,Fo,HFg,RO
12,June,,AM,LW SC,F RO,10:25,A,M,G,L,0,RO
12,June,,AM,LW SC,F RO,10:25,J,U,HS,L,0,RO
12,June,,AM,LW SC,F RO,10:30,J,M,G,Fo,HFg,RO
12,June,,AM,LW SC,F RO,10:30,A,F,MC,L,0,F
12,June,,AM,LW SC,F RO,10:30,J,M,MC,R,0,F
12,June,,AM,LW SC,F RO,10:30,A,F,G,L,0,F
12,June,,AM,LW SC,F RO,10:30,A,F,G,R,0,F
12,June,,AM,LW SC,F RO,10:30,I,U,G,L,0,RO
12,June,,AM,LW SC,F RO,10:30,I,U,MC,L,0,F
12,June,,AM,LW SC,F RO,10:35,A,M,G,Fo,HFg,RO
12,June,,AM,LW SC,F RO,10:35,I,U,MC,L,0,F
12,June,,AM,LW SC,F RO,10:35,I,U,MC,R,0,F
12,June,,AM,LW SC,F RO,10:35,J,U,MC,L,0,RO
12,June,,AM,LW SC,F RO,10:35,A,F,MC,R,0,RO
12,June,,AM,LW SC,F RO,10:35,J,U,MC,R,0,RO
12,June,,AM,LW SC,F RO,10:35,A,F,HS,R,0,F
12,June,,AM,LW SC,F RO,10:35,I,U,HS,R,0,F
12,June,,AM,LW SC,F RO,10:35,A,M,HS,R,0,F
12,June,,AM,LW SC,F RO,10:35,A,F,HS,Dr,ST,F
12,June,,AM,LW SC,F RO,10:40,A,M,MC,R,HFg,RO
12,June,,AM,LW SC,F RO,10:40,I,U,G,Fe,HFg,RO
12,June,,AM,LW SC,F RO,10:40,A,F,G,Fo,HFg,RO
12,June,,AM,LW SC,F RO,10:40,J,U,G,Fo,HFg,RO
12,June,,AM,LW SC,F RO,10:40,I,U,G,Fe,HFg,RO
12,June,,AM,LW SC,F RO,10:40,A,F,MC,L,0,F
12,June,,AM,LW SC,F RO,10:40,I,U,MC,L,0,F
12,June,,AM,LW SC,F RO,10:40,I,U,MC,L,0,F
12,June,,AM,LW SC,F RO,10:40,J,M,MC,R,0,F
12,June,,AM,LW SC,F RO,10:40,A,F,MC,L,0,F
12,June,,AM,LW SC,F RO,10:40,I,U,MC,Fe,HFg,RO
12,June,,AM,LW SC,F RO,10:40,J,U,G,L,0,F
12,June,,AM,LW SC,F RO,10:40,I,U,G,Fe,HFg,RO
12,June,,AM,LW SC,F RS,10:45,A,F,G,Fo,HFg,RS
12,June,,AM,LW SC,F RS,10:45,J,M,G,Fo,HFg,RS
12,June,,AM,LW SC,F RS,10:45,I,U,G,Fo,HFg,RS
12,June,,AM,LW SC,F RS,10:45,I,U,G,Fo,HFg,RS
12,June,,AM,LW SC,F RS,10:45,I,U,G,Fo,HFg,RS
12,June,,AM,LW SC,F RS,10:45,A,M,HS,R,0,RS
12,June,,AM,LW SC,F RS,10:45,I,U,MC,L,0,F
12,June,,AM,LW SC,F RS,10:45,J,U,MC,R,0,F
12,June,,AM,LW SC,F RS,10:45,I,U,MC,R,0,F
12,June,,AM,LW SC,F RS,10:45,I,U,MC,R,0,F
12,June,,AM,LW SC,F RS,10:45,I,U,MC,R,0,F
12,June,,AM,LW SC,F RS,10:45,J,U,MC,L,0,F
12,June,,AM,LW SC,F RS,10:45,J,U,MC,L,0,F
12,June,,AM,LW SC,F RS,10:50,J,M,G,L,0,F
12,June,,AM,LW SC,F RS,10:50,I,U,G,L,0,F
12,June,,AM,LW SC,F RS,10:50,A,F,G,R,0,RS
12,June,,AM,LW SC,F RS,10:50,I,U,G,Fo,HFg,RS
12,June,,AM,LW SC,F RS,10:50,I,U,G,Fo,HFg,RS
12,June,,AM,LW SC,F RS,10:50,I,U,G,Fo,HFg,RS
12,June,,AM,LW SC,F RS,10:50,A,F,G,L,0,RS
12,June,,AM,LW SC,F RS,10:50,J,F,MC,Fe,HFg,RS
12,June,,AM,LW SC,CG RS,10:55,A,F,G,R,0,CG
12,June,,AM,LW SC,CG RS,10:55,A,M,G,L,0,CG
12,June,,AM,LW SC,CG RS,10:55,I,U,G,R,0,CG
12,June,,AM,LW SC,CG RS Ln,11:00,A,M,MC,R,0,CG
12,June,,AM,LW SC,CG RS Ln,11:00,J,U,MC,R,0,Ln
12,June,,AM,LW SC,CG RS Ln,11:05,A,F,MC,L,0,Ln
12,June,,AM,LW SC,CG RS Ln,11:05,A,F,HS,L,0,RS
12,June,,AM,LW SC,CG RS Ln,11:05,J,U,G,R,0,RS
12,June,,AM,LW SC,CG RS Ln,11:05,I,U,MC,R,0,RS
12,June,,AM,LW SC,CG RS Ln,11:05,I,U,MC,R,0,RS
12,June,,AM,LW SC,CG RS Ln,11:05,I,U,MC,R,0,RS
12,June,,AM,LW SC,CG RS Ln,11:05,A,F,G,L,0,Ln
12,June,,AM,LW SC,CG RS Ln,11:05,J,U,G,L,0,Ln
12,June,,AM,LW SC,CG RS Ln,11:05,I,U,G,L,0,CG
12,June,,AM,LW SC,CG RS Ln,11:05,J,U,G,L,0,Ln
12,June,,AM,LW SC,CG RS Ln,11:05,J,U,G,L,0,Ln
12,June,,AM,LW SC,CG RS Ln HO,11:10,J,M,G,PL,0,RS
12,June,,AM,LW SC,CG RS Ln HO,11:10,I,U,G,PL,0,RS
12,June,,AM,LW SC,CG RS Ln HO,11:10,I,U,G,R,0,Ln
12,June,,AM,LW SC,CG RS Ln HO,11:10,I,U,G,R,0,Ln
12,June,,AM,LW SC,CG RS Ln HO,11:10,I,U,HCS,Fo,HFg,RS
12,June,,AM,LW SC,CG RS Ln HO,11:10,I,U,G,Fo,HFg,PW
12,June,,AM,LW SC,CG RS Ln HO,11:10,I,U,G,Fo,HFg,PW
12,June,,AM,LW SC,CG RS Ln HO,11:10,A,M,MC,L,0,Ln
12,June,,AM,LW SC,CG RS Ln HO,11:10,J,U,G,L,0,Ln
12,June,,AM,LW SC,CG RS Ln HO,11:10,J,U,G,L,0,Ln
12,June,,AM,LW SC,CG RS Ln HO,11:10,I,U,MC,L,0,HO
12,June,,AM,LW SC,CG RS Ln HO,11:10,I,U,MC,L,0,HO
12,June,,AM,LW SC,CG RS Ln HO,11:10,A,F,G,L,0,Ln
12,June,,AM,LW SC,CG RS Ln HO,11:10,I,U,G,L,0,Ln
12,June,,AM,LW SC,HO Ln,11:15,J,U,HCS,Th+,0,Ln
12,June,,AM,LW SC,HO Ln,11:15,I,U,HS,R,0,HO
12,June,,AM,LW SC,HO Ln,11:15,I,U,G,PL,0,Ln
12,June,,AM,LW SC,HO Ln,11:15,I,U,G,PL,0,Ln
12,June,,AM,LW SC,HO Ln,11:15,I,U,G,PL,0,Ln
12,June,,AM,LW SC,HO Ln,11:15,A,F,G,R,0,PW
12,June,,AM,LW SC,HO Ln,11:15,I,U,HCS,L,0,Ln
12,June,,AM,LW SC,HO Ln,11:15,A,F,HCS,L,0,Ln
12,June,,AM,LW SC,HO Ln,11:15,I,U,HCS,L,0,Ln
12,June,,AM,LW SC,HO Ln,11:20,J,U,G,Fo,HF,Ln
12,June,,AM,LW SC,HO Ln,11:20,J,U,G,Th+,0,Ln
12,June,,AM,LW SC,HO Ln,11:20,J,U,HCS,R,0,HO
12,June,,AM,LW SC,HO Ln,11:20,A,F,G,L,0,Ln
12,June,,AM,LW SC,HO Ln,11:20,J,M,G,PL,0,Ln
12,June,,AM,LW SC,HO Ln,11:20,J,U,G,PL,0,Ln
12,June,,AM,LW SC,HO Ln,11:20,I,U,G,Fo,N,Ln
12,June,,AM,LW SC,F PW,11:25,I,U,MC,R,,Ln
12,June,,AM,LW SC,F PW,11:25,J,M,G,Fo,N,PW
12,June,,AM,LW SC,F PW,11:25,A,F,G,L,,PW
12,June,,AM,LW SC,F PW,11:30,A,F,G,Fo,N,PW
12,June,,AM,LW SC,F PW,11:30,A,F,G,R,0,F
12,June,,AM,LW SC,F PW,11:30,I,U,G,Fo,N,PW
12,June,,AM,LW SC,F PW,11:30,I,U,G,Fo,N,PW
12,June,,AM,LW SC,F PW,11:30,J,U,G,L,0,F
12,June,,AM,LW SC,F PW,11:30,I,U,G,Fo,N,PW
12,June,,AM,LW SC,F PW,11:30,I,U,G,Fo,N,PW
12,June,,AM,LW SC,F,11:35,I,U,MC,R,0,F
12,June,,AM,LW SC,F,11:35,A,M,G,L,0,F
12,June,,AM,LW SC,F,11:35,J,M,G,R,0,F
12,June,,AM,LW SC,F,11:35,I,U,G,L,0,F
12,June,,AM,LW SC,F,11:45,A,M,MC,R,0,F
12,June,,AM,LW SC,F,11:45,A,F,MC,L,0,F
12,June,,AM,LW SC,F,11:45,I,U,MC,L,0,F
12,June,,AM,LW SC,F,11:45,A,F,MC,L,0,F
12,June,,AM,LW SC,F,11:45,I,U,MC,L,0,F
12,June,,AM,LW SC,Oeb F,11:50,A,F,MC,R,0,Oeb
12,June,,AM,LW SC,Oeb F,11:50,A,M,MC,R,0,Oeb
12,June,,AM,LW SC,Oeb F,11:50,I,U,MC,R,0,Oeb
12,June,,AM,LW SC,Oeb F,11:50,A,M,MC,L,0,Oeb
12,June,,AM,LW SC,Oeb F,11:50,A,F,MC,L,0,Oeb
12,June,,AM,LW SC,Oeb F,11:50,A,F,MC,R,0,Oeb
12,June,,AM,LW SC,Oeb F,11:50,I,U,MC,R,0,Oeb
12,June,,AM,LW SC,Oeb Ied F,11:55,J,U,G,Fo,Sed,Ied 
12,June,,AM,LW SC,Oeb Ied F,11:55,J,M,G,Fo,Sed,Ied 
12,June,,AM,LW SC,Oeb Ied F,11:55,A,F,G,Fo,Sed,Ied 
12,June,,AM,LW SC,Oeb Ied F,11:55,I,U,G,Fo,Sed,Ied 
12,June,,AM,LW SC,Oeb Ied F,11:55,A,M,G,Fo,Sed,Ied 
12,June,,AM,LW SC,Oeb Ied F,11:55,A,M,G,Fo,Sed,Ied 
12,June,,AM,LW SC,Oeb Ied F,11:55,I,U,G,Fo,Sed,Ied 
12,June,,AM,LW SC,Oeb Ied F,11:55,A,M,G,L,0,Ied 
12,June,,AM,LW SC,Oeb Ied F,11:55,A,M,G,L,0,PW
12,June,,AM,LW SC,Oeb Ied F,11:55,I,U,MC,R,0,PW
12,June,,AM,LW SC,Oeb Ied F,11:55,I,U,G,R,0,F
12,June,,AM,LW SC,Oeb Ied F,11:55,A,M,G,L,0,F
12,June,,AM,LW SC,Oeb Ied F,12:00,J,F,G,R,0,Ied 
12,June,,AM,LW SC,Oeb Ied F,12:00,I,U,G,Fo,Sed,Ied 
12,June,,AM,LW SC,Oeb Ied F,12:00,I,U,G,Fo,Sed,Ied 
12,June,,AM,LW SC,Oeb Ied F,12:00,A,F,G,Fo,Sed,Ied 
12,June,,AM,LW SC,Oeb Ied F,12:00,I,U,MC,R,0,Ied 
12,June,,AM,LW SC,Oeb Ied F,12:00,I,U,MC,R,0,Ied 
12,June,,AM,LW SC,Oeb Ied F,12:00,J,U,MC,R,0,Ied 
12,June,,AM,LW SC,Oeb Ied F,12:00,A,M,G,L,0,Oed
12,June,,AM,LW SC,Oeb Ied F,12:00,A,M,G,R,0,Oed
13,June,,PM,LW SC,Ln HO,12:05,A,F,HCS,R,0,Ln
13,June,,PM,LW SC,Ln HO,12:10,A,F,G,L,0,HO
13,June,,PM,LW SC,Ln HO,12:10,A,F,G,R,0,HO
13,June,,PM,LW SC,Ln HO,12:10,A,M,G,Fe,HFn,HO
13,June,,PM,LW SC,Ln HO,12:15,J,F,MC,Fe,HFg,HO
13,June,,PM,LW SC,Ln HO,12:15,A,F,MC,Fe,HFg,HO
13,June,,PM,LW SC,Ln HO,12:15,J,U,G,Fo,HFg,HO
13,June,,PM,LW SC,Ln HO,12:15,A,F,MC,Fe,HFn,HO
13,June,,PM,LW SC,Ln HO,12:15,A,M,MC,Fe,HFn,HO
13,June,,PM,LW SC,Ln HO,12:20,J,F,HS,Fe,HFg,HO
13,June,,PM,LW SC,Ln HO,12:20,A,F,MC,Fe,HFg,HO
13,June,,PM,LW SC,Ln HO,12:20,A,F,HS,R,HFg,HO
13,June,,PM,LW SC,Ln HO,12:20,I,U,HS,R,HFn,HO
13,June,,PM,LW SC,Ln HO,12:20,A,M,MC,Fe,HFn,HO
13,June,,PM,LW SC,Ln HO,12:25,A,F,G,Fo,HFg,HO
13,June,,PM,LW SC,Ln HO,12:25,I,U,G,Fo,HFg,HO
13,June,,PM,LW SC,Ln HO,12:25,I,U,G,Fe,HFg,HO
13,June,,PM,LW SC,Ln HO,12:25,A,M,MC,Fe,HFn,HO
13,June,,PM,LW SC,Ln HO,12:25,A,M,G,Fe,HFn,HO
13,June,,PM,LW SC,Ln HO,12:30,A,F,MC,R,0,HO
13,June,,PM,LW SC,Ln HO,12:30,J,M,MC,R,0,HO
13,June,,PM,LW SC,Ln HO,12:30,A,M,G,L,0,HO
